annotation_id,field,codes,other_note_en,other_note_status,note_original_language,note_processing,note_original_sha256,retained_field_record_number,retained_input_sha256,retained_source_column
K182336:setting,setting,OTHER,A radiology imaging workflow; a specific outpatient/inpatient setting is not inferred.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,edc8bc54bdb1dcd37402f3dff00066c95c04b10fedc7a357da1d3d4aa6fc970e,2620,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K182373:output,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2624,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K182384:setting,setting,OTHER,"POINT_OF_CARE, without further distinction between outpatient clinic/ward.",SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,d5ec11d95a472b56501e51499809f777a9cd99aa67b30b168a03b7c6248d2a87,1072,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K182419:output,output,OTHER,CUSTOMIZED_HANGING_PROTOCOL; not equivalent to diagnostic classification/segmentation.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,de926c025a7f3519bdc31be8c11554f072177b7c8f5471477b6b5377d2a4ae83,2630,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K182798:setting,setting,OTHER,Embryo assessment in assisted reproduction; the physical location is not explicitly stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,9d3c4d498ab5b38ca55c793f82c2aa68fe959eae693129a57409443a0698350c,1984,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K182901:action,action,OTHER,Image generation for physician specialized imaging studies; a specific downstream diagnostic/treatment decision is not described for AiCE.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,66e6ab15208d11b578f3cbfd6e22a714a4ce31ada219e79fd4c9ddb997aee220,2657,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183046:action,action,OTHER,Enhanced image generation for physician specialized studies; no specific downstream treatment or diagnostic decision described for the AI feature.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,cfca04668948fa93e9f1396934a5f9efc0e07372db4ea6ab65abdc1b598ce1e0,2675,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183089:setting,setting,DIAGNOSTIC_INTERPRETATION;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,52,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183182:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2686,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183202:setting,setting,OTHER,A routine CT reconstruction workflow; the location/patient hospitalization type is not stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,d9526f4e17fdfc7a18057b2a7272a76116ba7d63611c434021249e2783f01b43,2692,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183231:setting,setting,OTHER,A brain MRI examination workflow; the setting is not explicitly stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,f5e7657c20d768be03866b3a8d75bc31f5fdb5adb7fe3fb90c1bd5e2be37c88d,2704,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183274:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2728,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183282:setting,setting,MONITORING;HOME_OR_CONSUMER;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,370,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183322:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,376,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183460:setting,setting,OTHER,A CT image processing/PACS workflow; no explicit outpatient/inpatient setting.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,933ac24b27669e02ec32c93c64940eeae4afbf824c673e2cfe1b03bd5c937ab0,2740,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183593:action,action,TREATMENT_OR_PROCEDURE_PLANNING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2753,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183646:setting,setting,MONITORING;PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,388,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183704:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,392,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K183704:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,394,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190072:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2764,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190334:setting,setting,MONITORING;OUTPATIENT;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,400,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190362:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2770,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190424:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2782,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190529:action,action,MONITORING_OR_FOLLOW_UP;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,407,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190529:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,406,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190593:output,output,DOCUMENTATION_OR_SUMMARY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,410,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190815:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1630,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190896:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2806,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190898:action,action,OTHER,Provides CBC/blood cell categories for examination; no specific human action after receiving a flag is stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,ef22e1af15037ab2b5554530514abe3c89c11a88b7721cea0143df90c8eed7df,1445,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190925:input,input,MEDICAL_IMAGE;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,415,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K190925:output,output,MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,416,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191026:output,output,SEGMENTATION_OR_LOCALIZATION;RECONSTRUCTION_OR_ENHANCEMENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2810,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191083:setting,setting,OTHER,External upper-limb prosthesis fitting/use; the location is not stated and is not automatically classified as home or OR.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,1c4bb35420bc6ecd0d7258b32dc3142e8df2a9a9359a80241304dd0b2d9a366c,1636,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191125:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2818,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191179:setting,setting,HOME_OR_CONSUMER;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1642,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191194:setting,setting,OTHER,Retinal-image acquisition/montage context; clinical use of whole-camera imagery is not assumed to be a separate AI diagnosis.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,c0484a44f4ad987e346cc4eb2abed9a1038f3624708c9ade583105b798d2ff9b,2020,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191262:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2830,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191262:user,user,OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2829,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191278:setting,setting,OTHER,Hospital/clinic/medical-office use; hospital does not establish inpatient use.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,5e6d564dd4fda44517fd4ee32dff2a88cd24a11540577ad4b01d89ddb4eef923,2836,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191493:input,input,OTHER;DEVICE_TELEMETRY_OR_OPERATIONAL,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2845,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191556:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2860,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191647:setting,setting,OTHER,Cardiac ultrasound right-ventricle functional assessment; care site not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,fdc6785bb6e7dbe061fcbdc42a988675dc9a8a0eb1a43be5159f7c66c7d2ce01,2872,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191688:setting,setting,OTHER,Explicit imaging-center/clinic/hospital environment; not automatically inpatient or outpatient.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,e8bd4147aa9b4bd7b34efb7e6d016a96621e25bb1d87f4d1e112521c339264c4,2878,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K191928:setting,setting,OTHER,Radiation-oncology treatment-planning/evaluation context; no inpatient/clinic admission status inferred.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,00bed2b472bf91405624fe511ae2cae5f191af925e5253da0ce8a440f4cf8b57,2890,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192051:setting,setting,OTHER,Healthcare/hospital reporting workflow; cloud deployment does not establish patient home setting.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,83a216a856010ba558f5e0d3d4f05e020fa465248cbaa9673772b9d73a985189,2902,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192065:setting,setting,OTHER,Radiotherapy case-preparation/response-assessment context; site/admission status not stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,9c44ad02c32cd55d0fd22d52cce9d88a55031281e01cac42ecc3eb30c0c76786,2908,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192287:setting,setting,SCREENING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2944,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192320:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2954,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192320:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2956,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192383:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2966,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192383:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2968,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192415:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,430,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192828:setting,setting,OTHER,CT acquisition/reconstruction context; physical care setting not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,a8925b7739b4dc3b949fe88b96ac38dbb202d42b772a36ab8992878b1c899aed,3022,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192832:setting,setting,OTHER,CT acquisition/reconstruction context; physical care site not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,bfc1f4a40101aaa6ab81eb749d79207c44baa824e51a94189e1ca0b57ee50018,3028,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192880:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3040,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192901:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3044,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192901:setting,setting,OTHER,"Bone-health/fracture-liaison secondary-prevention context, not acute emergency triage.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,33863c03ff43850e520f8ee4e9d4a486e781f3330c8acc7f4e6c2db9f51e7c83,3046,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192956:setting,setting,OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3052,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192973:action,action,OTHER;WORKFLOW_OR_DOCUMENTATION,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3071,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K192973:setting,setting,OTHER,"Breast-composition assessment, explicitly not diagnostic aid.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,70f02ac3c363b23af51f5dd515dc0c13af62a9bdaa44e222289071558e137819,3070,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193073:setting,setting,OTHER,CT acquisition/reconstruction workflow; care location not stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,524ef400080833f0397eb62fc1157f86368e142a5315b99546e47cc17996fd25,3076,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193087:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3080,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193087:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3082,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193109:setting,setting,OTHER,Brain-tumor radiotherapy planning context; site not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,d92ce1f87f4638030d5850a5600477f7d66d19ffbe989dbbf57f29047e185cf1,3094,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193170:setting,setting,OTHER,Routine CT reconstruction; care setting not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,779cabeee66cc836a45bf1df58765ee2c146e464b0a020de4b6c70ab4870c4d1,3100,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193178:setting,setting,OTHER,PET acquisition/reconstruction and scan-planning context; physical site not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,62be50c06f3736bddf6c62d794f70dfa052d3ea7018a1790f48f1922fc1edaff,3112,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193210:setting,setting,OTHER,"Facility PET image-processing workflow, not an inpatient inference.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,2c423bed6cf3a670e1d68a2edadf8b53485bd9eaf132a4a0182374759519c997,3118,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193229:setting,setting,SCREENING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3136,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193248:setting,setting,OTHER,PET scan planning/gating context; not a blanket AI lung-cancer-screening indication.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,4c0f363807f7ec7f18ada2328505757a25db7e19f7ac7ec870a9240325bc1384,3142,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193252:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3148,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193267:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3154,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193271:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3158,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193271:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3160,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193283:setting,setting,OTHER,Prostate MR–US fusion-biopsy preparation/planning; software location not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,62b3bdd9eb7b4af2160d0e3eca3afe5ec2566878cdc1898dab87397ff2c76a79,3178,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193287:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3184,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193287:user,user,RADIOLOGIST;OTHER_PHYSICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3183,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193289:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3190,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193298:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3206,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193298:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3208,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193300:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3214,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193351:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3224,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K193351:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3226,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
